Mar 28 16:58:23.115 [notice] Tor 0.4.5.10 (git-fd74f7628eba2525) running on Windows 8 [or later] with Libevent 2.1.12-stable, OpenSSL 1.1.1l, Zlib 1.2.11, Liblzma N/A, Libzstd N/A and Unknown N/A as libc.
Mar 28 16:58:23.115 [notice] Tor can't help you if you use it wrong! Learn how to be safe at https://www.torproject.org/download/download#warning
Mar 28 16:58:23.132 [notice] Read configuration file "C:\Users\User\Downloads\ip changer\Data\tordata0\torrc".
Mar 28 16:58:23.133 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 16:58:23.133 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 16:58:23.133 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 16:58:23.133 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 16:58:23.135 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 16:58:23.135 [notice] Opening Socks listener on 0.0.0.0:9050
Mar 28 16:58:23.135 [notice] Opened Socks listener connection (ready) on 0.0.0.0:9050
Mar 28 16:58:23.135 [notice] Opening DNS listener on 127.0.0.1:53
Mar 28 16:58:23.135 [notice] Opened DNS listener connection (ready) on 127.0.0.1:53
Mar 28 16:58:23.135 [notice] Opening Control listener on 127.0.0.1:15000
Mar 28 16:58:23.135 [notice] Opened Control listener connection (ready) on 127.0.0.1:15000
Mar 28 16:58:23.000 [warn] Your log may contain sensitive information - you disabled SafeLogging. Don't log unless it serves an important reason. Overwrite the log afterwards.
Mar 28 16:58:23.000 [notice] Parsing GEOIP IPv4 file Tor/geoip.
Mar 28 16:58:23.000 [notice] Parsing GEOIP IPv6 file Tor/geoip6.
Mar 28 16:58:23.000 [notice] Bootstrapped 0% (starting): Starting
Mar 28 16:58:24.000 [notice] Starting with guard context "default"
Mar 28 17:08:14.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:14.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:14.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:14.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:14.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:14.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:14.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:17.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:17.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:17.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:17.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:17.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:17.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:17.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:17.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:18.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:18.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:18.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:18.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:18.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:18.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:18.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:23.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:23.000 [notice] Received reload signal (hup). Reloading config and resetting internal state.
Mar 28 17:08:23.000 [notice] Read configuration file "C:\Users\User\Downloads\ip changer\Data\tordata0\torrc".
Mar 28 17:08:23.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:23.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:23.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:23.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:23.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:23.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:23.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:23.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:23.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:23.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:23.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:23.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:23.000 [notice] Rate limiting NEWNYM request: delaying by 1 second(s)
Mar 28 17:08:26.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:26.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:26.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:26.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:26.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:26.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:26.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:26.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:27.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:27.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:27.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:27.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:27.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:27.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:27.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:29.000 [warn] Proxy Client: unable to connect OR connection (handshaking (proxy)) with 83.212.101.3:50002 ID=<none> RSA_ID=A09D536DD1752D542E1FBB3C9CE4449D51298239 ("general SOCKS server failure")
Mar 28 17:08:29.000 [warn] Proxy Client: unable to connect OR connection (handshaking (proxy)) with 154.35.22.10:443 ID=<none> RSA_ID=8FB9F4319E89E5C6223052AA525A192AFBC85D55 ("general SOCKS server failure")
Mar 28 17:08:29.000 [warn] Proxy Client: unable to connect OR connection (handshaking (proxy)) with 154.35.22.11:80 ID=<none> RSA_ID=A832D176ECD5C7C6B58825AE22FC4C90FA249637 ("general SOCKS server failure")
Mar 28 17:08:29.000 [warn] Proxy Client: unable to connect OR connection (handshaking (proxy)) with 154.35.22.12:4304 ID=<none> RSA_ID=00DC6C4FA49A65BD1472993CF6730D54F11E0DBB ("general SOCKS server failure")
Mar 28 17:08:29.000 [warn] Proxy Client: unable to connect OR connection (handshaking (proxy)) with 185.220.101.157:12346 ID=<none> RSA_ID=5AF0B780365021D53BF7F42DF0678377E2F033FF ("general SOCKS server failure")
Mar 28 17:08:29.000 [warn] Proxy Client: unable to connect OR connection (handshaking (proxy)) with 154.35.22.9:443 ID=<none> RSA_ID=C73ADBAC8ADFDBF0FC0F3F4E8091C0107D093716 ("general SOCKS server failure")
Mar 28 17:08:29.000 [warn] Proxy Client: unable to connect OR connection (handshaking (proxy)) with 65.131.74.178:34697 ID=<none> RSA_ID=6202B87FFE6BF9ACAC95B718DBC55C2BE90F6EF2 ("general SOCKS server failure")
Mar 28 17:08:29.000 [warn] Proxy Client: unable to connect OR connection (handshaking (proxy)) with 37.218.240.34:40035 ID=<none> RSA_ID=88CD36D45A35271963EF82E511C8827A24730913 ("general SOCKS server failure")
Mar 28 17:08:29.000 [warn] Proxy Client: unable to connect OR connection (handshaking (proxy)) with 192.99.11.54:443 ID=<none> RSA_ID=7B126FAB960E5AC6A629C729434FF84FB5074EC2 ("general SOCKS server failure")
Mar 28 17:08:29.000 [warn] Proxy Client: unable to connect OR connection (handshaking (proxy)) with 154.35.22.13:16815 ID=<none> RSA_ID=FE7840FE1E21FE0A0639ED176EDA00A3ECA1E34D ("general SOCKS server failure")
Mar 28 17:08:29.000 [warn] Proxy Client: unable to connect OR connection (handshaking (proxy)) with 85.17.30.79:443 ID=<none> RSA_ID=FC259A04A328A07FED1413E9FC6526530D9FD87A ("general SOCKS server failure")
Mar 28 17:08:33.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:33.000 [notice] Received reload signal (hup). Reloading config and resetting internal state.
Mar 28 17:08:33.000 [notice] Read configuration file "C:\Users\User\Downloads\ip changer\Data\tordata0\torrc".
Mar 28 17:08:33.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:33.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:33.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:33.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:33.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:34.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:34.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:34.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:34.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:34.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:34.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:34.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:37.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:37.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:37.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:37.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:37.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:37.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:37.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:37.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:37.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:37.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:37.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:37.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:37.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:37.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:37.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:43.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:43.000 [notice] Received reload signal (hup). Reloading config and resetting internal state.
Mar 28 17:08:43.000 [notice] Read configuration file "C:\Users\User\Downloads\ip changer\Data\tordata0\torrc".
Mar 28 17:08:43.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:43.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:43.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:43.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:43.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:43.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:44.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:44.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:44.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:44.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:44.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:44.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:49.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:49.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:49.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:49.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:49.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:49.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:49.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:49.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:49.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:49.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:49.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:49.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:49.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:49.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:49.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:53.000 [warn] Failed to find node for hop #1 of our path. Discarding this circuit.
Mar 28 17:08:53.000 [notice] Our circuit 0 (id: 332) died due to an invalid selected path, purpose General-purpose client. This may be a torrc configuration issue, or a bug.
Mar 28 17:08:53.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:53.000 [notice] Received reload signal (hup). Reloading config and resetting internal state.
Mar 28 17:08:53.000 [notice] Read configuration file "C:\Users\User\Downloads\ip changer\Data\tordata0\torrc".
Mar 28 17:08:53.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:53.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:53.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:53.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:53.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:53.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:53.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:08:53.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:08:53.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:08:53.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:08:53.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:08:54.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:08:54.000 [warn] Proxy Client: unable to connect OR connection (handshaking (proxy)) with 192.95.36.142:443 ID=DTpHLkU/hQso35JMGpJOY/6aWYjvfaup5LFU0+2WBII RSA_ID=CDF2E852BF539B82BD10E27E9115A31734E378C2 ("general SOCKS server failure")
Mar 28 17:09:03.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:09:03.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:09:03.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:09:03.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:09:03.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:09:03.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:09:03.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:09:03.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:09:03.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:09:03.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:09:03.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:09:03.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:09:03.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:09:03.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:09:03.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:09:03.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:09:03.000 [notice] Received reload signal (hup). Reloading config and resetting internal state.
Mar 28 17:09:03.000 [notice] Read configuration file "C:\Users\User\Downloads\ip changer\Data\tordata0\torrc".
Mar 28 17:09:03.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:09:03.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:09:03.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:09:03.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:09:03.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:09:04.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:09:04.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:09:04.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:09:04.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:09:04.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:09:04.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:09:04.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:09:12.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:09:12.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:09:12.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:09:12.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:09:12.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:09:12.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:09:12.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:09:12.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:09:13.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:09:13.000 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\User\Downloads\ip changer\Data\tordata0. Is this what you wanted?
Mar 28 17:09:13.000 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip. Is this what you wanted?
Mar 28 17:09:13.000 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\User\Downloads\ip changer\Tor\geoip6. Is this what you wanted?
Mar 28 17:09:13.000 [warn] You have asked to exclude certain relays from all positions in your circuits. Expect hidden services and other Tor features to be broken in unpredictable ways.
Mar 28 17:09:13.000 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Mar 28 17:09:13.000 [notice] New control connection opened from 127.0.0.1.
Mar 28 17:09:13.000 [notice] New control connection opened from 127.0.0.1.
